image_id,MOS,Brightness,Colorfulness,Contrast,Noisiness,Sharpness
07169.jpg,2.32,3.14,2.22,3.4,1.82,1.56
07170.jpg,4.93,6.37,6.21,6.43,5.11,4.31
07171.jpg,5.42,5.92,4.88,5.75,3.7,4.75
07172.jpg,7.22,7.32,6.8,7.44,7.0,6.52
07173.jpg,4.84,6.44,5.58,6.62,5.32,3.56
07174.jpg,3.08,3.18,1.88,3.0,4.92,3.08
07175.jpg,6.86,5.88,6.12,6.38,6.5,6.38
07176.jpg,5.37,6.07,6.28,6.82,5.77,3.93
07177.jpg,3.3,6.4,5.84,6.48,5.04,2.8
07178.jpg,7.66,7.3,7.44,7.3,7.4,7.54
07179.jpg,2.98,5.14,4.78,5.96,2.48,2.46
07180.jpg,4.1,5.84,6.76,6.52,4.58,4.84
07181.jpg,3.78,6.28,6.34,6.34,4.86,4.26
07182.jpg,7.08,7.0,7.82,6.98,7.17,7.15
07183.jpg,5.38,5.72,6.92,6.42,6.18,4.3
07184.jpg,7.3,7.16,7.42,7.0,7.12,6.9
07185.jpg,5.97,6.55,6.88,6.45,7.1,4.7
07186.jpg,6.83,4.9,6.36,6.2,7.2,6.59
07187.jpg,7.23,6.18,7.2,7.38,6.82,6.93
07188.jpg,7.93,7.77,7.73,7.58,8.18,7.78
07189.jpg,6.58,5.05,6.02,6.25,6.18,6.13
07190.jpg,3.18,4.67,5.47,5.18,2.97,3.1
07191.jpg,4.5,4.86,6.5,6.46,4.98,4.82
07192.jpg,7.86,6.58,7.84,7.32,7.69,7.24
07193.jpg,7.17,7.2,6.73,7.13,7.53,7.23
07194.jpg,7.7,7.64,7.32,7.36,8.04,6.88
07195.jpg,4.08,6.73,6.38,6.12,6.23,4.03
07196.jpg,5.67,4.43,4.17,4.8,4.48,5.12
07197.jpg,7.4,7.26,6.96,7.38,7.22,7.46
07198.jpg,8.22,7.76,7.84,8.16,8.06,8.4
07199.jpg,4.76,6.26,6.26,6.58,6.0,3.24
07200.jpg,4.07,4.55,5.78,5.25,6.02,3.48
07201.jpg,6.3,6.41,6.69,7.04,6.7,6.1
07202.jpg,3.96,6.24,6.5,6.64,6.32,3.28
07203.jpg,7.92,7.48,7.72,7.98,7.74,8.02
07204.jpg,7.62,7.1,7.3,7.98,6.82,7.04
07205.jpg,7.94,7.48,7.44,7.72,7.44,7.46
07206.jpg,7.32,7.08,7.14,7.2,7.2,6.66
07207.jpg,4.14,6.62,6.88,6.76,6.14,3.04
07208.jpg,3.84,5.98,6.52,7.02,4.38,2.5
07209.jpg,7.08,6.26,6.4,6.98,6.24,7.84
07210.jpg,3.76,6.36,6.46,6.52,7.44,3.7
07211.jpg,3.05,3.05,4.6,3.45,2.2,1.3
07212.jpg,3.4,4.87,3.4,4.27,3.73,1.53
07213.jpg,6.35,6.5,6.9,7.25,4.65,5.8
07214.jpg,8.2,7.7,7.8,7.25,6.65,7.25
07215.jpg,9.15,8.25,8.95,8.35,8.6,7.75
07216.jpg,5.55,5.75,6.15,5.9,5.15,5.35
07217.jpg,1.85,3.45,6.3,3.5,1.7,1.5
07218.jpg,4.5,4.6,5.7,4.35,1.35,2.75
07219.jpg,8.2,6.7,8.6,8.0,8.2,7.85
07220.jpg,6.7,5.18,6.22,5.98,6.53,6.82
07221.jpg,7.4,6.68,7.45,7.08,6.78,7.22
07222.jpg,2.6,5.23,6.17,4.97,2.3,0.87
07223.jpg,2.75,2.4,4.7,3.7,3.1,0.95
07224.jpg,2.8,1.8,3.8,2.9,1.2,0.65
07225.jpg,2.95,0.85,5.7,2.45,3.7,1.65
07226.jpg,4.97,3.33,6.17,3.63,4.33,3.07
07227.jpg,6.5,4.95,6.75,5.4,5.25,6.55
07228.jpg,8.45,8.1,8.1,7.1,8.25,8.55
07229.jpg,6.4,6.55,6.85,5.75,4.8,5.85
07230.jpg,7.35,7.95,7.4,7.0,6.05,8.5
07231.jpg,6.65,6.6,6.75,6.55,4.9,6.65
07232.jpg,2.8,1.8,3.85,2.75,3.5,2.3
07233.jpg,2.65,1.6,3.45,2.95,2.65,1.75
07234.jpg,1.4,2.25,3.65,2.3,1.5,1.45
07235.jpg,6.1,5.15,6.45,5.15,5.0,5.95
07236.jpg,2.05,4.3,4.3,3.3,3.2,1.1
07237.jpg,5.5,3.05,5.1,4.65,4.2,4.2
07238.jpg,4.3,3.9,4.55,4.65,4.1,2.9
07239.jpg,7.6,7.65,7.7,7.55,7.9,7.75
07240.jpg,3.1,2.85,4.4,3.35,3.05,1.8
07241.jpg,6.25,5.9,6.85,5.65,4.05,6.35
07242.jpg,7.1,7.1,7.5,6.65,7.2,7.35
07243.jpg,3.85,2.8,3.5,4.15,4.35,4.3
07244.jpg,3.1,4.05,4.5,4.4,3.4,3.7
07245.jpg,5.1,7.55,7.35,7.8,7.9,8.35
07246.jpg,8.1,8.35,8.7,8.55,9.05,9.0
07247.jpg,8.4,8.9,9.05,8.55,9.05,8.15
07248.jpg,9.6,8.9,9.05,8.55,9.05,9.1
07249.jpg,4.03,3.6,4.57,4.23,2.17,1.6
07250.jpg,4.17,4.47,3.83,4.83,3.07,2.1
07251.jpg,7.75,6.95,7.2,6.7,5.8,5.3
07252.jpg,3.27,6.17,5.1,5.87,2.23,3.67
07253.jpg,8.7,8.7,8.55,8.5,8.55,8.5
07254.jpg,8.7,8.7,8.55,8.5,8.55,8.5
07255.jpg,4.3,5.3,6.0,4.33,4.8,3.13
07256.jpg,6.8,5.95,5.25,5.35,5.35,5.55
07257.jpg,7.4,7.25,5.3,6.65,6.8,6.05
07258.jpg,4.1,3.1,4.35,3.65,3.5,1.7
07259.jpg,9.05,8.7,8.4,8.7,8.5,8.55
07260.jpg,6.6,6.15,5.55,5.7,4.25,3.65
07261.jpg,7.9,7.85,8.3,7.45,7.95,8.45
07262.jpg,7.7,7.7,8.0,7.65,7.45,7.35
07263.jpg,3.95,2.08,3.18,2.6,2.88,2.25
07264.jpg,3.0,2.15,4.55,3.25,0.6,1.7
07265.jpg,4.85,5.05,5.85,4.65,1.4,4.85
07266.jpg,8.25,7.5,7.55,7.55,7.45,7.4
07267.jpg,5.0,3.7,4.75,4.5,4.25,4.1
07268.jpg,2.2,1.6,3.75,2.5,3.15,1.8
07269.jpg,4.1,3.8,3.75,3.35,1.3,3.05
07270.jpg,8.25,7.3,8.0,7.6,8.2,7.9
07271.jpg,8.6,8.0,9.05,8.75,9.1,8.55
07272.jpg,3.2,4.25,4.55,4.7,4.25,1.65
07273.jpg,7.05,7.2,6.75,7.1,6.2,5.3
07274.jpg,7.9,7.85,8.2,7.5,8.65,6.8
07275.jpg,8.8,8.93,8.3,8.93,9.0,8.9
07276.jpg,4.45,3.4,4.4,4.3,4.0,3.7
07277.jpg,2.65,3.9,4.45,3.65,4.05,3.05
07278.jpg,7.25,7.45,7.3,6.8,6.05,7.3
07279.jpg,8.5,8.35,8.5,8.05,8.35,7.95
07280.jpg,4.55,3.15,4.65,4.25,2.95,3.45
07281.jpg,7.95,7.92,7.15,7.68,7.52,7.38
07282.jpg,9.27,9.23,9.5,9.3,9.6,8.23
07283.jpg,7.48,7.3,8.32,8.32,8.22,7.45
07284.jpg,2.93,5.87,6.6,5.6,4.2,2.67
07285.jpg,9.37,9.63,9.47,9.57,9.57,8.67
07286.jpg,5.1,9.43,8.33,8.77,8.97,4.77
07287.jpg,4.37,5.73,6.33,5.03,4.77,4.53
07288.jpg,8.13,8.43,9.03,9.0,7.3,8.4
07289.jpg,8.7,7.97,8.63,9.37,9.37,8.57
07290.jpg,2.73,7.6,3.8,6.77,6.6,2.07
07291.jpg,2.48,4.5,4.15,4.1,5.48,3.25
07292.jpg,9.27,9.43,9.5,9.47,9.67,9.17
07293.jpg,3.47,4.83,5.33,4.13,4.87,2.9
07294.jpg,8.07,8.43,8.25,8.22,7.6,8.32
07295.jpg,6.2,9.03,7.7,8.57,7.83,5.13
07296.jpg,9.47,9.7,9.33,9.57,9.8,9.27
07297.jpg,5.13,7.2,7.53,7.27,7.67,2.63
07298.jpg,9.17,9.37,9.27,9.27,9.63,8.0
07299.jpg,9.33,9.33,9.37,9.57,9.67,9.3
07300.jpg,7.0,8.83,8.6,8.67,8.63,5.33
07301.jpg,6.33,6.07,7.63,8.87,8.37,7.13
07302.jpg,3.9,8.27,8.07,8.1,7.93,2.43
07303.jpg,3.9,7.93,8.5,7.9,9.33,1.53
07304.jpg,2.23,7.57,7.0,6.9,6.9,0.97
07305.jpg,8.52,8.12,8.18,8.28,8.43,7.9
07306.jpg,9.23,9.5,9.6,9.53,9.6,9.63
07307.jpg,8.5,9.5,9.6,9.3,9.6,8.5
07308.jpg,8.93,8.77,9.6,9.53,7.1,8.5
07309.jpg,4.67,7.87,6.6,8.3,5.7,3.53
07310.jpg,8.73,8.73,9.53,9.43,9.47,8.2
07311.jpg,9.47,9.53,9.53,9.43,9.47,9.5
07312.jpg,2.6,1.9,3.97,4.37,1.53,4.1
07313.jpg,2.73,6.7,6.1,6.47,6.4,1.67
07314.jpg,2.7,7.33,5.6,5.77,6.8,0.93
07315.jpg,6.03,2.63,8.53,5.63,7.33,6.63
07316.jpg,9.2,9.3,9.23,9.27,9.67,9.07
07317.jpg,5.9,8.93,8.43,8.0,7.1,4.5
07318.jpg,4.03,4.13,5.17,5.07,6.07,4.83
07319.jpg,6.47,6.93,7.33,7.63,8.17,5.23
07320.jpg,6.2,8.27,8.3,8.2,8.7,5.37
07321.jpg,6.53,4.7,7.13,6.7,8.3,5.6
07322.jpg,1.93,5.47,6.43,6.2,7.87,1.63
07323.jpg,8.47,8.57,8.23,8.53,8.7,8.47
07324.jpg,2.83,8.13,7.03,7.17,7.27,2.2
07325.jpg,5.07,5.73,5.0,6.1,4.3,5.87
07326.jpg,2.37,6.8,6.27,7.0,5.33,2.53
07327.jpg,4.03,6.8,6.7,7.0,5.13,2.8
07328.jpg,4.53,7.47,6.7,7.0,5.13,3.6
07329.jpg,4.2,7.47,6.7,7.0,5.13,4.2
07330.jpg,5.87,6.23,6.7,7.0,5.63,5.97
07331.jpg,2.5,7.93,8.17,5.83,7.6,1.57
07332.jpg,2.07,0.73,4.13,5.47,5.13,2.47
07333.jpg,1.43,4.93,4.53,4.73,5.3,0.5
07334.jpg,7.57,7.97,7.43,8.53,6.9,6.1
07335.jpg,9.27,9.0,9.47,8.87,9.23,9.33
07336.jpg,8.0,9.0,9.1,8.6,9.23,7.57
07337.jpg,9.37,9.33,9.47,9.3,9.23,9.33
07338.jpg,0.2,0.2,2.47,0.87,3.6,0.5
07339.jpg,9.4,9.4,9.33,9.37,9.5,9.43
07340.jpg,5.07,6.47,7.17,7.33,7.7,4.83
07341.jpg,3.5,5.67,7.07,6.5,6.2,1.77
07342.jpg,9.03,9.4,9.4,9.37,9.5,9.23
07343.jpg,3.43,2.67,6.0,4.33,5.37,2.77
07344.jpg,7.8,5.13,8.27,7.8,8.6,7.6
07345.jpg,5.77,5.7,8.27,6.77,8.2,4.83
07346.jpg,6.43,5.87,9.3,7.57,9.5,4.67
07347.jpg,9.03,9.1,9.3,9.17,9.5,9.17
07348.jpg,8.3,9.33,9.3,9.17,9.5,8.67
07349.jpg,6.27,6.6,8.33,8.83,8.8,5.7
07350.jpg,5.4,6.52,7.58,6.4,6.25,4.78
07351.jpg,1.7,2.52,3.34,2.46,1.86,0.82
07352.jpg,1.48,2.62,3.46,3.24,2.3,1.08
07353.jpg,3.52,3.52,4.56,4.24,3.08,2.8
07354.jpg,2.37,3.67,3.6,3.17,2.97,1.12
07355.jpg,0.88,2.05,2.17,1.63,1.52,1.15
07356.jpg,1.64,2.76,3.06,2.8,2.14,0.7
07357.jpg,2.24,2.8,3.12,2.24,2.28,1.64
07358.jpg,1.96,2.6,2.9,1.96,2.0,1.16
07359.jpg,7.06,6.08,7.26,7.08,7.04,7.2
07360.jpg,7.0,6.66,7.54,6.56,6.26,7.18
07361.jpg,3.76,3.0,5.46,4.46,4.94,4.86
07362.jpg,5.08,4.43,4.72,4.0,3.68,3.78
07363.jpg,7.03,6.7,6.83,6.48,6.82,7.25
07364.jpg,7.14,7.28,7.56,7.38,6.9,7.66
07365.jpg,2.56,4.0,5.08,4.18,3.14,2.72
07366.jpg,3.12,5.08,5.28,5.38,3.3,2.9
07367.jpg,7.32,7.32,7.92,7.5,7.08,7.38
07368.jpg,7.4,7.46,7.26,7.24,7.06,6.86
07369.jpg,3.08,4.58,4.2,4.78,4.12,2.02
07370.jpg,1.98,4.0,4.48,4.04,2.54,0.86
07371.jpg,2.08,4.08,5.06,3.74,2.2,1.02
07372.jpg,7.78,7.66,7.46,7.86,6.9,7.32
07373.jpg,7.57,7.33,7.58,7.6,7.53,7.68
07374.jpg,6.52,5.14,7.08,6.8,7.18,6.6
07375.jpg,4.4,5.0,6.08,5.33,5.87,3.45
07376.jpg,1.42,3.42,4.12,3.68,2.12,1.1
07377.jpg,3.66,4.1,4.7,4.7,3.24,3.08
07378.jpg,1.44,2.44,2.36,2.76,1.62,1.88
07379.jpg,0.42,1.48,1.36,1.44,1.88,0.38
07380.jpg,3.06,4.04,4.26,4.1,2.7,1.56
07381.jpg,1.92,3.6,3.2,3.02,2.24,1.94
07382.jpg,2.22,4.82,4.52,4.86,2.56,1.58
07383.jpg,2.62,4.28,3.88,4.82,3.04,2.06
07384.jpg,1.16,3.62,3.08,3.52,2.26,1.04
07385.jpg,6.68,5.56,6.24,5.96,5.96,7.08
07386.jpg,4.26,4.88,4.82,5.04,3.94,2.42
07387.jpg,1.52,3.68,3.38,4.2,1.38,1.38
07388.jpg,1.85,3.37,3.03,3.75,1.57,1.53
07389.jpg,5.88,5.52,5.46,5.88,3.68,4.4
07390.jpg,8.34,8.26,8.32,8.3,8.34,8.28
07391.jpg,8.56,8.3,8.5,8.52,8.02,8.46
07392.jpg,7.64,7.6,8.18,7.88,7.72,7.14
07393.jpg,7.8,7.56,6.92,7.36,7.72,7.54
07394.jpg,2.42,3.9,3.36,4.0,1.7,2.36
07395.jpg,2.17,3.85,3.68,4.12,2.67,2.48
07396.jpg,0.78,1.5,2.58,2.44,1.88,0.84
07397.jpg,1.9,1.74,2.54,2.7,2.3,2.96
07398.jpg,3.58,5.08,5.22,5.1,3.48,3.68
07399.jpg,7.74,7.88,8.08,7.86,7.44,8.08
07400.jpg,7.72,7.76,7.88,7.92,7.34,7.82
07401.jpg,3.16,5.84,4.8,5.22,3.6,2.02
07402.jpg,2.56,5.26,4.52,4.98,3.54,1.72
07403.jpg,1.92,5.74,4.54,5.36,3.64,1.68
07404.jpg,1.02,1.98,1.88,2.62,1.8,1.56
07405.jpg,7.2,6.38,7.02,6.9,6.8,7.2
07406.jpg,2.92,4.56,4.48,5.12,3.54,2.6
07407.jpg,8.33,8.48,8.25,8.27,7.92,8.28
07408.jpg,5.68,7.1,6.02,6.04,5.22,3.78
07409.jpg,5.26,5.36,6.38,5.76,2.84,6.0
07410.jpg,2.84,5.12,4.84,5.24,3.56,2.74
07411.jpg,2.48,3.68,3.35,4.13,3.48,1.87
07412.jpg,0.85,0.48,1.52,1.92,1.77,0.92
07413.jpg,3.94,2.96,5.38,4.44,5.12,6.0
07414.jpg,3.16,2.38,3.78,3.3,2.06,2.74
07415.jpg,2.32,4.48,4.96,4.74,2.86,2.1
07416.jpg,7.84,7.9,7.94,7.84,7.5,7.98
07417.jpg,7.2,7.24,7.8,7.62,8.06,7.74
07418.jpg,2.38,2.92,3.66,2.82,3.56,3.32
07419.jpg,7.98,8.14,8.38,8.1,7.9,8.42
07420.jpg,2.7,2.5,3.3,3.26,2.02,2.9
07421.jpg,3.67,5.55,5.48,5.7,4.32,1.99
07422.jpg,7.91,7.79,7.74,7.89,8.15,7.8
07423.jpg,7.83,7.82,7.74,7.67,7.77,7.61
07424.jpg,5.66,6.68,6.72,6.63,5.94,5.25
07425.jpg,8.1,7.82,8.17,7.6,7.86,8.04
07426.jpg,3.18,1.74,2.76,2.64,5.64,4.86
07427.jpg,1.1,0.67,2.11,0.82,3.19,1.2
07428.jpg,2.84,4.8,5.35,4.54,4.22,2.08
07429.jpg,7.96,7.8,8.0,7.96,7.55,7.92
07430.jpg,6.52,6.4,7.81,7.21,6.7,6.65
07431.jpg,6.44,6.28,7.81,6.94,6.39,6.4
07432.jpg,4.16,6.08,6.1,5.94,4.55,2.82
07433.jpg,4.24,4.75,5.55,5.22,3.66,3.9
07434.jpg,3.52,3.39,4.84,4.07,2.98,3.1
07435.jpg,3.36,5.58,5.57,5.46,3.22,2.31
07436.jpg,3.19,5.4,5.44,5.29,3.78,1.89
07437.jpg,4.92,6.04,5.88,5.92,4.58,4.34
07438.jpg,2.99,5.85,5.54,5.58,3.78,1.71
07439.jpg,6.57,7.67,6.94,7.5,6.24,6.79
07440.jpg,3.2,5.72,4.99,5.17,4.46,2.11
07441.jpg,2.66,3.43,3.83,3.06,2.76,2.09
07442.jpg,5.39,4.22,5.3,5.05,4.95,5.69
07443.jpg,2.81,4.74,5.04,4.7,2.91,1.41
07444.jpg,2.19,2.52,3.78,3.19,2.81,1.76
07445.jpg,6.82,8.0,7.12,7.32,6.72,6.79
07446.jpg,6.28,6.96,6.92,6.9,6.07,6.36
07447.jpg,6.8,6.3,7.04,6.82,6.44,6.82
07448.jpg,4.95,5.51,6.78,6.21,4.69,4.03
07449.jpg,3.82,5.54,6.82,6.12,5.3,3.08
07450.jpg,6.18,6.81,6.74,6.84,6.52,5.84
07451.jpg,7.24,7.67,7.81,7.83,7.47,7.34
07452.jpg,4.47,6.41,6.44,6.54,5.29,3.09
07453.jpg,7.74,7.29,7.45,7.69,7.7,7.3
07454.jpg,3.37,6.01,6.21,5.62,4.24,2.28
07455.jpg,3.5,6.3,6.0,5.87,3.39,2.71
07456.jpg,1.42,2.36,3.06,1.79,1.14,1.12
07457.jpg,7.58,7.74,7.96,7.82,7.84,7.38
07458.jpg,3.33,5.07,5.33,5.24,4.06,2.84
07459.jpg,7.86,6.74,7.68,7.29,7.48,7.41
07460.jpg,7.94,7.88,8.14,7.78,8.21,7.96
07461.jpg,8.2,8.21,8.45,8.34,8.3,8.36
07462.jpg,5.81,6.88,6.84,6.8,5.41,5.31
07463.jpg,7.45,7.51,7.19,7.55,7.6,7.28
07464.jpg,4.57,6.11,6.08,5.98,4.88,3.92
07465.jpg,3.2,6.19,6.25,6.04,4.69,2.56
07466.jpg,2.52,4.88,5.0,4.94,3.76,1.43
07467.jpg,7.28,6.83,7.49,7.34,6.74,6.87
07468.jpg,4.06,3.23,4.51,4.65,3.65,3.61
07469.jpg,8.55,8.56,8.73,8.59,8.66,8.79
07470.jpg,4.11,6.62,6.61,6.59,5.35,2.88
07471.jpg,3.92,6.49,6.51,6.44,5.1,2.81
07472.jpg,3.64,5.85,6.08,6.02,5.06,2.31
07473.jpg,8.3,8.32,8.72,8.6,8.4,8.46
07474.jpg,7.09,7.01,7.46,7.18,7.59,6.65
07475.jpg,7.74,7.45,7.45,7.68,7.64,7.48
07476.jpg,5.33,6.09,6.51,6.66,5.88,4.29
07477.jpg,7.79,8.19,8.25,8.25,8.15,7.26
07478.jpg,4.61,7.12,7.15,7.16,6.08,3.73
07479.jpg,2.29,3.21,5.63,3.2,4.37,1.61
07480.jpg,4.31,6.64,6.28,6.22,5.12,3.49
07481.jpg,2.79,5.01,5.24,4.91,3.36,1.86
07482.jpg,2.28,4.96,4.59,4.51,2.11,1.8
07483.jpg,4.91,6.34,5.94,6.22,5.08,4.56
07484.jpg,4.51,5.69,6.06,5.86,4.62,4.1
07485.jpg,3.29,5.3,5.33,5.14,3.31,2.67
07486.jpg,3.24,4.39,5.03,4.5,2.99,1.92
07487.jpg,8.34,8.39,8.26,8.37,8.39,8.34
07488.jpg,7.99,7.89,8.33,8.31,8.26,8.04
07489.jpg,7.34,7.38,7.38,7.8,7.76,7.26
07490.jpg,2.62,5.18,5.94,5.51,2.84,2.59
07491.jpg,3.11,1.54,2.5,4.82,6.0,3.92
07492.jpg,7.74,7.69,8.22,7.77,6.76,7.77
07493.jpg,2.82,6.47,5.35,4.63,4.68,2.13
07494.jpg,7.52,7.38,7.18,6.87,6.32,6.62
07495.jpg,8.07,7.85,7.22,7.83,6.97,7.5
07496.jpg,4.54,4.96,5.26,5.24,4.84,5.13
07497.jpg,8.02,7.47,7.25,7.82,6.48,7.73
07498.jpg,5.13,4.47,4.72,7.1,5.08,4.87
07499.jpg,4.53,6.78,5.9,5.48,6.1,3.33
07500.jpg,7.24,6.73,6.94,7.03,7.01,7.69
07501.jpg,7.54,7.56,7.47,7.63,7.04,7.61
07502.jpg,8.1,7.6,7.25,7.8,7.42,7.65
07503.jpg,4.26,7.14,6.29,6.64,5.74,3.41
07504.jpg,6.52,4.98,5.37,5.52,5.0,5.65
07505.jpg,4.27,6.19,6.53,5.96,5.27,3.56
07506.jpg,7.7,7.67,7.4,6.58,6.28,6.73
07507.jpg,8.04,8.07,7.99,7.66,7.49,8.17
07508.jpg,8.25,8.15,8.28,7.78,7.43,8.18
07509.jpg,8.27,8.15,8.28,7.88,7.43,8.18
07510.jpg,4.2,6.5,6.87,6.08,5.53,3.25
07511.jpg,2.38,2.32,3.48,3.37,5.08,2.08
07512.jpg,7.25,6.97,7.7,7.37,6.55,7.47
07513.jpg,7.42,6.6,7.23,7.4,6.88,7.58
07514.jpg,4.15,5.42,6.43,5.42,5.68,3.58
07515.jpg,2.8,5.08,4.72,4.39,5.06,2.59
07516.jpg,8.15,7.95,7.25,7.32,7.92,7.88
07517.jpg,3.62,5.72,5.68,4.82,5.28,2.93
07518.jpg,7.96,7.76,7.43,7.57,7.51,7.71
07519.jpg,5.1,5.6,6.28,6.4,6.22,5.33
07520.jpg,5.08,5.57,5.83,5.83,5.8,4.57
07521.jpg,6.68,7.23,6.6,6.97,6.25,7.0
07522.jpg,2.85,5.63,4.7,4.68,5.4,2.73
07523.jpg,2.92,5.8,5.02,5.38,5.73,2.17
07524.jpg,8.35,7.74,7.53,7.94,7.46,8.21
07525.jpg,7.98,8.17,7.63,8.23,7.05,8.48
07526.jpg,7.81,7.94,7.67,8.01,7.06,7.93
07527.jpg,3.93,5.43,5.07,5.45,5.35,3.93
07528.jpg,3.02,4.92,4.37,4.68,4.32,3.48
07529.jpg,8.42,7.93,8.22,7.72,6.98,8.32
07530.jpg,5.77,6.51,6.7,6.53,6.19,5.29
07531.jpg,4.6,4.83,6.12,5.73,5.65,4.35
07532.jpg,2.28,5.73,5.37,5.15,5.82,2.87
07533.jpg,1.6,2.72,3.08,2.52,4.59,1.76
07534.jpg,6.08,6.83,6.92,6.42,7.15,5.85
07535.jpg,5.43,6.68,5.72,6.15,4.13,5.2
07536.jpg,8.5,7.35,7.1,7.77,7.32,7.08
07537.jpg,8.02,7.33,6.73,7.72,7.22,7.28
07538.jpg,4.33,7.77,7.17,6.83,6.12,3.42
07539.jpg,5.21,5.86,6.46,6.04,5.63,4.86
07540.jpg,4.13,6.25,6.02,5.62,5.62,3.48
07541.jpg,7.88,8.1,7.65,8.03,7.3,7.48
07542.jpg,8.3,8.33,8.45,8.17,7.41,7.7
07543.jpg,7.95,7.52,7.45,7.92,6.9,7.63
07544.jpg,8.43,8.3,8.29,8.47,7.32,8.47
07545.jpg,3.27,6.53,5.4,5.83,5.95,2.6
07546.jpg,3.5,6.23,6.47,5.98,5.7,2.73
07547.jpg,4.05,6.2,6.35,6.13,5.75,3.78
07548.jpg,3.04,6.5,5.66,5.56,5.37,2.61
07549.jpg,3.25,6.22,5.47,5.25,5.42,2.87
07550.jpg,6.02,7.35,6.65,6.9,6.67,7.06
07551.jpg,4.07,6.36,5.91,5.74,5.0,3.06
07552.jpg,6.78,7.53,7.1,6.85,6.22,6.52
07553.jpg,6.47,7.59,6.7,6.9,5.56,6.57
07554.jpg,6.83,5.19,6.53,6.51,5.49,6.63
07555.jpg,3.68,5.8,6.0,5.8,5.33,3.13
07556.jpg,3.35,3.02,3.13,3.17,5.43,3.82
07557.jpg,6.37,6.98,6.63,6.28,6.37,5.8
07558.jpg,6.62,6.3,7.3,7.04,6.24,6.22
07559.jpg,4.92,6.54,6.34,6.24,5.6,3.16
07560.jpg,7.7,7.25,7.02,7.85,6.65,7.75
07561.jpg,5.3,4.02,5.98,5.32,4.35,4.43
07562.jpg,2.16,3.26,3.86,3.12,2.5,1.08
07563.jpg,5.38,4.25,4.45,4.43,5.13,3.45
07564.jpg,7.26,6.74,7.38,7.22,6.34,6.3
07565.jpg,6.36,5.46,6.3,5.8,5.78,6.28
07566.jpg,3.62,4.78,4.57,4.62,4.03,2.1
07567.jpg,1.94,3.08,4.0,2.84,2.52,1.9
07568.jpg,5.94,5.12,5.94,5.58,6.22,5.82
07569.jpg,5.94,5.44,6.16,5.14,5.38,6.52
07570.jpg,3.18,4.26,4.84,4.0,3.96,1.32
07571.jpg,1.01,1.86,2.39,1.6,1.18,1.13
07572.jpg,2.76,3.68,3.58,3.54,3.86,2.08
07573.jpg,4.64,5.01,5.8,4.94,4.56,3.95
07574.jpg,6.4,5.81,6.0,5.99,5.07,6.43
07575.jpg,4.38,4.37,5.18,4.5,3.92,3.85
07576.jpg,3.32,4.2,5.16,3.84,3.0,2.44
07577.jpg,3.52,3.72,4.98,3.88,3.1,2.03
07578.jpg,1.16,3.02,2.86,2.08,1.36,0.76
07579.jpg,4.12,3.42,4.47,3.75,3.53,3.6
07580.jpg,6.76,6.34,6.66,6.24,6.16,7.0
07581.jpg,4.92,6.0,5.94,5.56,4.84,4.26
07582.jpg,3.6,3.32,4.73,4.22,4.43,2.57
07583.jpg,6.94,7.24,6.86,7.6,7.44,7.36
07584.jpg,3.8,4.0,5.23,4.8,4.45,2.05
07585.jpg,3.22,4.8,5.18,3.98,2.84,1.52
07586.jpg,0.76,0.84,0.92,1.02,0.82,0.3
07587.jpg,8.16,8.07,7.94,7.96,8.05,8.33
07588.jpg,4.82,5.28,5.58,5.6,3.66,4.72
07589.jpg,6.02,5.28,6.28,6.2,5.92,6.7
07590.jpg,3.63,4.63,4.38,5.08,3.85,3.22
07591.jpg,1.92,3.5,3.7,2.52,2.5,1.22
07592.jpg,7.76,7.64,7.52,7.8,7.36,7.98
07593.jpg,4.6,5.2,5.73,5.22,4.93,3.4
07594.jpg,3.68,3.78,4.32,4.55,4.42,4.02
07595.jpg,1.88,3.67,3.22,2.97,1.97,1.12
07596.jpg,7.66,6.8,7.18,7.54,7.32,7.94
07597.jpg,8.22,7.58,8.05,7.97,8.07,8.52
07598.jpg,8.35,8.3,8.75,8.22,8.55,8.48
07599.jpg,7.65,8.2,7.85,8.18,7.42,8.15
07600.jpg,6.1,5.42,6.12,5.8,5.62,5.68
07601.jpg,6.32,6.9,6.14,6.82,5.98,6.34
07602.jpg,4.61,4.57,4.57,4.6,2.99,4.69
07603.jpg,7.48,6.82,6.38,6.64,6.66,7.04
07604.jpg,8.44,7.94,7.56,7.7,7.36,7.98
07605.jpg,3.54,5.49,5.87,6.17,4.76,2.31
07606.jpg,2.8,3.59,4.97,3.76,5.17,2.46
07607.jpg,7.82,6.48,7.36,7.32,7.5,8.1
07608.jpg,7.5,6.9,6.94,6.71,6.9,7.16
07609.jpg,4.36,5.36,5.34,5.26,4.86,3.08
07610.jpg,6.18,5.8,5.88,6.28,5.12,5.56
07611.jpg,6.69,6.06,6.39,7.57,5.81,6.53
07612.jpg,6.14,5.62,7.02,6.1,4.96,6.06
07613.jpg,7.78,7.56,7.98,8.18,8.36,8.08
07614.jpg,3.7,5.31,5.76,5.71,5.86,2.94
07615.jpg,7.73,7.86,7.67,7.53,7.59,7.74
07616.jpg,3.08,4.9,5.13,3.72,3.65,2.03
07617.jpg,3.93,4.62,5.37,4.37,4.95,2.28
07618.jpg,5.44,4.02,5.3,5.24,5.44,5.14
